WL A,WL B,WL C,WL D
0.815645878930809,0.7450589140751666,0.8087717159360182,0.8291139152456372
0.018879317358369008,0.013741250385056275,0.006448157277191058,0.4384644454171945
0.38715540306293406,0.39200285429396936,0.9749938065942843,0.9724997733939185
0.9443382560566533,0.9621922308737016,0.8932874921883922,0.38137765590303946
0.29720931572956033,0.29174204824985683,0.639377297979081,0.8396503536238329
0.5067091019300278,0.4508417626876832,0.32287159995757975,0.18830509525352818
0.24537536149728112,0.23513426652382938,0.31266662778216414,0.642788038300461
0.6614391053735744,0.6492758873368238,0.4900480470096227,0.3296573180830968
0.32054117645020597,0.2692721906682241,0.8918207975511905,0.8906617848357492
0.3899485511064995,0.4316131333165482,0.3531616337422747,0.507358557040768
0.6606085495150182,0.6982759523123607,0.5813816854788456,0.46039461378238716
0.3957152981602121,0.4127776886257193,0.28326349015696906,0.029586708209343015
0.45333415988716297,0.42958833090668086,0.3120178442040924,0.461894454827223
0.10379552151425742,0.15939568874805427,0.09261092761880718,0.4764291055890639
0.03519581348518841,0.035014923493513025,0.0157060417404864,0.5703481230681923
0.16104160420945846,0.16967950594561704,0.26404158884542994,0.74339555143691
0.6305273974721786,0.515101768166035,0.9514822058554273,0.9579371567766446
0.912929253274342,0.8949534831390866,0.6985040144936647,0.3276159724517654
0.19202678228612058,0.29570096502725624,0.12669989487039857,0.31898043457424535
0.3414905378886033,0.08769970481848265,0.24238628186867572,0.20131886041436808
0.5807273951068055,0.546354554996219,0.7850658603420015,0.8533108520240572
0.8970669237605762,0.9168824141909775,0.7103699841245543,0.5400970437373961
0.7027542428404558,0.7542314840175095,0.6380495240155142,0.504611291995828
0.012015997926937416,0.010880102776751614,0.013260558393085375,0.599187830909592
0.41056148693314753,0.45409304931830247,0.3631936657766346,0.5132446692718553
0.8949545880605001,0.8769444882139201,0.7010218201030511,0.2521861384330292
0.7338539192278404,0.7088497253570964,0.8806465770176146,0.8639628885308063
0.40751933425781317,0.4122481628706913,0.28306647870340385,0.4032675802435279
0.2769415130314883,0.24531550053476434,0.824714010086609,0.8788844936394247
0.4842361623013858,0.4776869586683939,0.4801803696027491,0.15364806270997333
0.9921298083791044,0.9920186715902929,0.8958137950103264,0.8184998838519788
0.846224074048223,0.7803922090946491,0.7628379042434972,0.7465738252509765
0.9251696047431324,0.8265615370646247,0.6198255018389318,0.1909555400010609
0.46048503115889616,0.46720133553479465,0.30505051344516687,0.22356758103532845
0.31889142232830636,0.382088366829944,0.47303166511119343,0.31254291444933596
0.7722039033833425,0.7613115732586488,0.6577474965306465,0.46264865960023704
0.5629237281682435,0.570919920142078,0.3956355321279261,0.0915239792728787
0.6265030042559374,0.5466091810593512,0.4817640454566572,0.44863198365401374
0.6434881766617764,0.6404675627594199,0.9865055179980118,0.9796241318054439
0.8344895491318312,0.7463040597058097,0.5447207260585856,0.27233228941488713
0.8198993486876134,0.7846832355475376,0.7557312281860504,0.39333379700381005
0.8448286138882395,0.8518142404912076,0.6631925611000042,0.37124810834502436
0.10726617710315622,0.09772136112995576,0.17991909422562458,0.7853462980882966
0.9135968601040076,0.9204888791362864,0.9384822704305407,0.7568387958569802
0.4190072325000074,0.3936223280214918,0.32946297331363894,0.5084782741626966
0.3862957462843042,0.4088227998495623,0.23082864729803987,0.24829091862703603
0.451396018761443,0.4663183757958381,0.32717885114834644,0.37251177047997336
0.9082550948660355,0.830117168307416,0.9424167128454428,0.951084257656736
0.5531194142240565,0.38649201219541546,0.41248468405683525,0.41446826599566017
0.09968256313004531,0.1336940034481229,0.2196175397548359,0.6478551591090975
0.578967538283905,0.6288990614354879,0.5173770452674944,0.2797216599236275
0.8006174178153742,0.8280062289895568,0.9951295200444292,0.9920478809408195
0.39680352961295284,0.34893924737189463,0.394678028911585,0.5315036913245367
0.6712258217448834,0.7145537003464224,0.9419363392225932,0.9390670734287703
0.0913802198774647,0.1632620635334664,0.21898437515483238,0.7976439922413538
0.6020660016511101,0.618971559973861,0.4978165029606316,0.1756254805584459
0.5432696154166479,0.5730147583270362,0.9934611579228658,0.9948563772157959
0.08503345775534399,0.08931729555707316,0.02616695800679736,0.020150834847369244
0.6912623514945153,0.6470446970104036,0.9982441600586753,0.9964778452663213
0.6413907606329303,0.6147496756345082,0.39109461961197667,0.22553806055718167
0.6653189871867653,0.7051883592697151,0.8816740985203069,0.884378789964579
0.4665897132072132,0.4989219756064014,0.3218500197690446,0.06392952627653788
0.17145468792296015,0.18249409801578664,0.181412630219711,0.6126000576097177
0.49644023666041903,0.4468988135419462,0.35660867052502,0.2633943689699108
0.8522161616419908,0.8649735066841471,0.9771568635187577,0.9672764124116586
0.06758328169235028,0.035274350539858015,0.042499019677052274,0.21599311592825673
0.8323901244148146,0.7970550845950607,0.7127608674636576,0.7829173136160816
0.2600562016305048,0.2790127394214506,0.10029472506721504,0.08733137796482529
0.26959767608786933,0.27574747079508943,0.7334922363806982,0.868582273581077
0.03647739827283658,0.017670766326141493,0.9928746271471027,0.997312070344617
0.7433297778770793,0.783428463814294,0.5091939579870086,0.07652749125538956
0.40224349600612186,0.36848924350264706,0.3034379932505544,0.46919499110130464
0.21093830032623373,0.30166635429151306,0.25418507421272807,0.3617909652310577
0.09435979209956713,0.08737069882825821,0.09916172953671776,0.3590223366084129
0.9092202313768212,0.9112279319372594,0.7855659704946447,0.7838544058459355
0.25857992356759496,0.20495642946906545,0.18764883841504343,0.49092139908182436
0.5431573971000034,0.5909037256085423,0.4898758431954775,0.36537715712290314
0.6653414083702955,0.6966256124697778,0.46972180329612456,0.4251978873113827
0.15365668848971836,0.16972582317850396,0.1800299350579735,0.39766054275789314
0.710059908364201,0.6302640856260684,0.39565796367242,0.4986266155726343
0.511943706398597,0.60160344945649,0.31883684315835126,0.129762623355824
0.9477480159548577,0.860989160085995,0.7145623074320611,0.7045641808532263
0.9497749524016399,0.9648362649822093,0.8092980806541163,0.425133227222729
0.3923560354451183,0.5246260665829792,0.7892498655419331,0.8524742822845305
0.4972599516331684,0.37070628931678845,0.7678347677283455,0.8716711125056021
0.709998074133182,0.7211637511431175,0.5477651277033146,0.013240900686811474
0.22162455748184584,0.22836119163345078,0.968879842053866,0.9723699217492597
0.4858869938470889,0.6400484991432729,0.4447898266662378,0.2329523786742896
0.5644088988483418,0.5115298093927834,0.7290280238667037,0.6208993071169201
0.5182290546654258,0.4975319480251496,0.5535619802831206,0.6749978179866151
0.6376642327813897,0.6425192099353543,0.48905306166852824,0.22195846865307853
0.5098438335990068,0.5808021318000736,0.7742514856217895,0.8667099292623179
0.4365548394562211,0.5203931040665277,0.7791412610968109,0.8494752631262339
0.029838631016900763,0.03418056919174461,0.017560828040586784,0.2689794100291867
0.9512871705519501,0.9624062095060911,0.9621714615204837,0.9566261286013001
0.7404510891938116,0.6594275752080128,0.566667821345618,0.7084845054215951
0.9205098196107429,0.9468173010627717,0.8943642770464066,0.8387372612335053
0.742111876985291,0.7989963959255533,0.876419216307113,0.8883844173930875
0.8907545929250773,0.86525536762453,0.7679693420941476,0.7109475897081442
0.9099354264035355,0.9100980975153758,0.7754823256109376,0.45667377420030447
0.9111645520024467,0.9481643920932886,0.8076678137585986,0.7229808795915861
0.73902790833381,0.7598672408332138,0.7000844511494506,0.6399115100178796
0.03998049898655154,0.07987903288301511,0.02111433816025965,0.037012504870577334
0.25981548251002096,0.20176190806375208,0.16375401339610107,0.2490544884496594
0.15369045213446952,0.12493615645982632,0.24011168579454534,0.6530899688871851
0.7931859465606976,0.6817108240938163,0.979295537021244,0.9844314615400398
0.60939218729618,0.5135789079428348,0.4513145067903679,0.09910408658951357
0.5652556100103538,0.6320202061065512,0.7175247917475644,0.8126185803328685
0.3967206198431086,0.3928925078550228,0.887359856889816,0.9228222403674111
0.08674254364450462,0.07016559587555263,0.9619499597174581,0.9752280574419108
0.9360484552162234,0.9347824048525666,0.7743468262196984,0.1173471152295286
0.5738027571060229,0.49797444713314326,0.3921784827543888,0.23457841900411613
0.9271205864206422,0.9188144902239817,0.7260901817062404,0.23176356681912783
0.17044638373772614,0.1651150583636328,0.07353100422187708,0.05990216284450709
0.08080974969197996,0.08408415310273368,0.06322311659459956,0.25024105772066674
0.2892886194458697,0.2581948483944905,0.31986817650613375,0.5791436089877328
0.8282469268597197,0.8394727383727185,0.7337838443054352,0.6536894797706633
0.0872075253573712,0.08034388936700297,0.07203469195519574,0.30036953440692793
0.10942230312502943,0.19576525548380236,0.056153293495299295,0.3035738363903201
0.7536250024859328,0.6516397589054159,0.4171352690027561,0.25121952150628185
0.2597539677808527,0.22717209482401068,0.1913168644241523,0.3586726849907957
0.7978367960022297,0.8217666439200791,0.7267822213179898,0.5740173429524079
0.44150278085726313,0.40311731202911333,0.23421575388056226,0.12104288463097534
0.8511983090138528,0.8143825889192181,0.9694182353268843,0.9647710156252107
0.7837103540368844,0.7868324721863962,0.42173787832143717,0.33307332627066777
0.679484272695845,0.683005196547964,0.7961992565251421,0.783958966224915
0.5389076030405704,0.6179925917105851,0.34748757784836926,0.054073946713604826
0.32067437187652104,0.42749756303437947,0.37720400482066907,0.4958207112285051
0.7391792449343484,0.731650919127413,0.994635052542435,0.9941129220112993
0.28245975155732594,0.33911245541252855,0.222852233418962,0.4804739503826484
0.6535589481063653,0.6478689644312035,0.580011381622171,0.6619007719240819
0.6865579680597875,0.8039559518834052,0.528073026711354,0.19045138794747773
0.3098484252404887,0.30814091091788487,0.10004055176978,0.02971232002779634
0.09754508073092438,0.07923752255204046,0.992179640539689,0.9954277292372699
0.18244587085791864,0.16369928452734156,0.12089007304166444,0.5864522377541568
0.5427055299805943,0.647760171079095,0.6666852189518977,0.7551911346496513
0.8452604965714272,0.8040093202536671,0.6938857267668936,0.4651948741703612
0.8322131960594561,0.7854358806636548,0.9142059753939975,0.876087299716847
0.635023580485722,0.6944083884012117,0.5261208705778699,0.5184803742081581
0.22834299053647555,0.23209411682865347,0.6668266160704661,0.8890440657349055
0.4832738710974809,0.4915156115818111,0.3989142680366058,0.583466837793028
0.21742058129166253,0.3097745188439908,0.6790695974777918,0.7395399498627445
0.949567038420355,0.9276573410151735,0.7701165105390828,0.7891709093215188
0.07206704016425647,0.09744907866219504,0.037083651433931664,0.05232670527570603
0.07539318894851021,0.07303512978595822,0.047711327351862565,0.12425511489757432
0.5414109921257477,0.5284719467852863,0.5950790001370478,0.7620704806019631
0.8933638654125389,0.8464095586445123,0.6460627399792429,0.20935888145397172
0.2943366281397175,0.3171143264719014,0.34575950176804326,0.5221745430857997
0.7797389297920745,0.7499754750909478,0.6679443523462396,0.5659596022021792
0.3736539071833249,0.3539040657873528,0.3087744905787986,0.45609192702629464
0.23414633519132622,0.2680768699223446,0.38387473628972657,0.8007710275157492
0.6279804641671944,0.6002849464519225,0.5124933494080324,0.6013791328804252
0.6082769893982913,0.5851891638501624,0.7552813857037108,0.6299453068480757
0.6419654643104877,0.6296682252530714,0.7272969194746111,0.8422089379923474
0.10157908473047428,0.11012253256587438,0.058967614168068394,0.044725298806595225
0.7097727718937676,0.6588144158697189,0.6147694276005495,0.531197558147887
0.6106584731896874,0.8180814506871562,0.4657936634903308,0.0564867403334271
0.15914127920405008,0.13509734847831414,0.9431723711604718,0.9533953668731041
0.2407557359256316,0.2419710278735886,0.24241101401275955,0.5597078010010272
0.9817495452880394,0.9805046013275948,0.8697354843316134,0.7667566518393273
0.22312814541510306,0.25200740275310196,0.08365296121337451,0.03447823296544586
0.6262563285708893,0.683831728170575,0.7142380654986482,0.8150661398441148
0.1167480535514187,0.09841483016304295,0.20444048350327648,0.7719908837054896
0.035758618760155514,0.03495148904516533,0.019128073152387515,0.059271614438628155
0.7824305939429905,0.811429726960211,0.6539185376896057,0.3605666158236703
0.7111392714723479,0.6568150539696159,0.4864370549621526,0.47641378439556925
0.19770284366677515,0.30094683621271456,0.23555455516907386,0.6429145132292771
0.16172507536248304,0.2927819134144908,0.2221562150225509,0.45628495764476923
0.69253243462299,0.7211027334833615,0.4262378908751998,0.3364586870796915
0.559695864591049,0.4767980438595753,0.6543539266276639,0.6439042630838532
0.45388862446998246,0.42710936946696604,0.8366282605857123,0.8384448042923828
0.46245204299339093,0.6134658993477046,0.3788997182564344,0.39236331770684246
0.7533664969669189,0.8027710592797017,0.9950049072795082,0.9917631659492556
0.6743451136571821,0.6105287592569048,0.47425500545068644,0.5316712922918733
0.1896992948895786,0.2204766005785837,0.11291984052513726,0.2840091731031838
0.49603195072268136,0.379401552719313,0.5612902030989062,0.6709779658883803
0.1829125320946332,0.14407407097577815,0.9925080511893611,0.993734653735366
0.35989819586393423,0.28263227643537875,0.9085533630277496,0.9142362341789612
0.6934012829733547,0.712879152345405,0.7216455907619093,0.7779872604764224
0.8356800276378635,0.9022524489959715,0.7988138862710912,0.7935667581668535
0.44434829681995325,0.5079857089983755,0.3192011355131399,0.25083571086903167
0.46834078230313025,0.7089815703214675,0.41095299922744744,0.09641044352185739
0.48929109136224724,0.5592610419104627,0.3805319043167401,0.09523956660991596
0.8072418467199896,0.8040887646102632,0.49548167470493354,0.20103673990777463
0.4115563734958414,0.4572596644983552,0.2379641376028303,0.10229423550268454
0.7907098959840368,0.8169744440596844,0.8717816903081257,0.8089964615868057
0.586730547278421,0.4844817145404808,0.932353997573955,0.9062390131113403
0.4225429559883196,0.3814623398736086,0.7688073600002099,0.8306868885428467
0.15481060583260842,0.11803037097828774,0.09724587903474458,0.36165021152816407
0.4195316296827514,0.460049175733823,0.4862104377534706,0.7617579329431821
0.12283155243494548,0.18039995829992206,0.3383180223463569,0.4599778256835403
0.5625488751975354,0.49272327388557646,0.5072587146132719,0.6282439744803628
0.20042986501357518,0.2825254533879835,0.21549749645055272,0.22294595399873834
0.567846445919713,0.5195084894232933,0.4545770620170515,0.5387024610483334
0.9561917765822727,0.8572880292868803,0.9753212753275875,0.9700487381380934
0.5727646614832338,0.5582906067075387,0.5598405871132854,0.22799897700333735
0.03216110137873329,0.028473354661622714,0.1603983850509394,0.7890131710653989
0.2689435815846082,0.22545020402232505,0.5492507796443533,0.7935460051515897
0.5698526606720407,0.4911159494677243,0.35266674784361385,0.22684729652930435
0.4639297752000857,0.5345833185860893,0.9167261504626367,0.9315014026105516
0.11922001649509184,0.13096047038239447,0.9428286133625079,0.9636440391732364
0.07372474504518323,0.08534100617343375,0.11551342558232136,0.6608418250312643
0.7777731444512028,0.7738978156693161,0.5438426932378206,0.3842563081510905
0.005258138378849253,0.005639961584667679,0.006999804842052981,0.6145365131816185
0.49703306090668775,0.6197957837532095,0.5091665049258154,0.20410351768465657
0.5957904096867424,0.5305084591841961,0.39452432256075554,0.2918113592000924
0.8578797834634315,0.7874727102700014,0.7915802178031299,0.7397273149910524
0.40717945745564066,0.38650495428356146,0.2913163432676811,0.44531532982390754
0.8434526302444283,0.8183716909347833,0.7241108348534908,0.7734794025153074
0.524110922095133,0.7020685043739563,0.597621875553159,0.6789081041759653
0.03187255191733129,0.034186300858488804,0.03692660338128917,0.24534129979014396
0.7599358416919131,0.5891004719220028,0.5267380257428158,0.5347018003167533
0.6498564768990036,0.5811008286327313,0.37933697781409137,0.4560906137906338
0.2392003923014272,0.3785402272214759,0.9294854491890874,0.9259446919736913
0.9080902572313789,0.9222019514452244,0.8171061351604294,0.827976843679819
0.5541785014502238,0.5546239879133397,0.36747779601137154,0.21371483414539152
0.6806560188706499,0.7054269762936204,0.7330061693501193,0.7664781940653032
0.3343987229454797,0.3381763712134608,0.7934467270679306,0.5430192657880905
0.0551628245448228,0.06305765617697127,0.028724098316160962,0.29853151469578976
0.07843756835791282,0.0921720864062407,0.10299624662729912,0.2910553001377668
0.21594017223105766,0.25857593315283167,0.27371971248066984,0.6987417527097339
0.48162666833377443,0.5829591161601444,0.36150107727735303,0.32244533242167356
0.5946062657458242,0.5983226108536075,0.3677369446668308,0.2660583426869084
0.3629975238291081,0.538908576347273,0.42623979595373385,0.5184298384526489
0.027351319818990305,0.036456073903034576,0.02749934626626782,0.45258414541179515
0.09092764623346739,0.1018986435164165,0.15629530072328635,0.659877118502761
0.5168682436051313,0.6155493138567405,0.8670178609609138,0.8781520074279089
0.6637362793262582,0.6292676183028705,0.5668395090906415,0.6383342578916823
0.4257714558916632,0.4804809846356613,0.39741854518069886,0.2939357411372428
0.08310328968218528,0.09253233858356935,0.04377254963037558,0.29173066068034265
0.9648545307281893,0.8803658954716984,0.8958346937724855,0.8615887584907141
0.8461755838652607,0.8341386380917057,0.6663427593011875,0.365806019793469
0.20062044644146226,0.3087606187591563,0.1653171885118354,0.1012519349528323
0.8841438681411091,0.8505138410380935,0.5910071128455456,0.14472106269037435
0.44037254349677823,0.4648341079852563,0.2351748931396287,0.03222228853770298
0.5363671424856875,0.5851521086007443,0.4254714064009022,0.4366172088381851
0.7901383257994894,0.7632337751330673,0.6056031572225038,0.16648968875154846
0.5431797509954777,0.5298716301614019,0.47691256119287573,0.6621354630897403
0.786204421921866,0.8170964429932615,0.7942156718054321,0.8023561121422114
0.3138338325370569,0.13061192056784326,0.3042080895684194,0.7759816920799459
0.42176139875664376,0.4656751232446186,0.30551773638580926,0.3267999577077779
0.7383178283052985,0.7037268055685492,0.8216945485619362,0.8024823500944839
0.2807767169724684,0.3847559529028254,0.25017788386321627,0.009541823251060204
0.30796606044168584,0.2793636621925493,0.32002827603719197,0.46966408855439207
0.8928275120269973,0.8751299046050443,0.7190791208704468,0.44444991051182847
0.5414375540276524,0.5884244107650003,0.5061439713754226,0.21490005006774762
0.07240740160341375,0.087411670325722,0.067915514431661,0.4079872341142046
0.5347902915964369,0.599075018617968,0.419094812910771,0.3255322354253541
0.18614509611506946,0.13944715901332366,0.04350084051839076,0.24256657082333102
0.8601462458900642,0.8281717410962673,0.6421737660712097,0.06275890932892404
0.14216296616359614,0.18734961156686433,0.210238831496099,0.6461125771804921
0.1425848130893428,0.1602369159996008,0.28564463145448826,0.19424166489681366
0.5500131380103994,0.5989415453242382,0.49775371098075993,0.46073406505352177
0.27405308579909615,0.2756503583132145,0.1934736760740634,0.4577556678071604
0.06970747778541408,0.18312797202392755,0.4697248193260748,0.5595126924974488
0.8932459855859634,0.9142632487690486,0.6923823465767782,0.2343850723896539
0.8628250660549384,0.887677923657694,0.7435478070692625,0.2819918120229116
0.6815261058218312,0.6690674398196681,0.847926053131232,0.8489014996107944
0.8644338040903676,0.9540802649253476,0.7128413758764509,0.20220904158498612
0.15897065863828175,0.10036763317869418,0.14799510923330672,0.5331202182902554
0.8519668635271955,0.7958929525120785,0.9765520756191108,0.9701878501651029
0.07625777591601945,0.06305288254104408,0.02083470407524146,0.20590215278869312
0.03790216942434199,0.022091243858974978,0.05787757123471238,0.5301656945368581
0.35593444397090934,0.42131416809379896,0.2668812691408675,0.17450130047973392
0.3617287043889519,0.4234602448419938,0.2866235931578558,0.046144302410351966
0.5272194618301,0.5765924100451756,0.9327923497476149,0.9277712233215119
0.5574828566459473,0.41771000551996285,0.5665535388689023,0.7922490053753868
0.6169987635512371,0.5478002331869188,0.6039708953758236,0.6522221579026916
0.44440643113921396,0.4554351207913701,0.5478106044756714,0.7836668266440775
0.7399268946901429,0.7205976828988269,0.9901071328495163,0.9890236053295957
0.12076111804344691,0.045424430582551203,0.04561362028471194,0.22425196794836783
0.9598897128307726,0.9622949623046542,0.9520556486968417,0.9459019994071125
0.47878720579319634,0.506372893457612,0.5289910207211506,0.8132094768852142
0.13169949743314646,0.019400361642417038,0.1124528446525801,0.2694436446958015
0.4223972888139542,0.34160280897791206,0.314265094086295,0.49449599343138717
0.12266558056580834,0.16115996902192709,0.05059009595424868,0.0020188236329868716
0.4166609543317463,0.31965107844007545,0.28965639500529505,0.6138944126206566
0.7970247306802776,0.8580532371783027,0.6650005632254761,0.6185276540628938
0.21381251871935092,0.32918282669948135,0.7996334095660131,0.8087159645307241
0.3876572188164573,0.3903599405706885,0.24544873510603793,0.21962930833783748
0.14969534522970207,0.1197454614755211,0.15487905117333867,0.5973104071634956
0.005826063308632001,0.003302863805755902,0.02868290335754864,0.6384222105516351
0.03956124561955221,0.0484816589577594,0.633170881512342,0.8474670812904118
0.2749282151053194,0.3247442325757996,0.25150847327313386,0.49256324201026264
0.21837012018659152,0.28191676247067843,0.13821709385956638,0.4685374915494113
0.7307898121362086,0.6370952495118019,0.5651480382366572,0.6891154744348189
0.653180525143398,0.6117541006513043,0.44936795547255315,0.5788064333858441
0.39907664476777427,0.3881053666838244,0.9643070355232339,0.9587439015002687
0.8447196760389488,0.8695462290789224,0.6226471219852101,0.2334513350383993
0.5038014566234779,0.48530832787422806,0.35073111750534736,0.053939273656549554
0.8990393151470926,0.921644677481467,0.7600775528408121,0.5761463986351542
0.7854506126313936,0.7074364188434087,0.3977195831539575,0.19484338032881401
0.3537705656781327,0.28805778177217917,0.37868629206786864,0.6280933331229291
0.13127890901523642,0.14610732051701078,0.100786659080768,0.3816883604446562
0.559580974309938,0.5054653510098273,0.5378059944196139,0.5417494896634513
0.6119910723355133,0.5805249393236074,0.8800242630240973,0.883673549422505
0.32752494924352504,0.3698702723033116,0.833826932386728,0.9077883930953929
0.17183186483453028,0.15070469264339062,0.06601971984491684,0.08494981959700697
0.6844445360184181,0.8251296505257515,0.653733699436998,0.6442992319771798
0.4172643711499404,0.3978229537592205,0.1907990461040754,0.07696205964227043
0.629450890555745,0.543196780763229,0.6669581382593606,0.7320729959063582
0.6649790636438411,0.7264660417831876,0.6116479667543899,0.09169527208715647
0.8788221677241381,0.9001835550981125,0.7100939369702246,0.21546506742441712
0.6026149116514716,0.5191649380097297,0.31421887487522326,0.08084996595011065
0.584228827879997,0.6191391706990759,0.5058698694629129,0.5794262307856184
0.2346843637933489,0.26681828117010126,0.11230486558633856,0.30762381224072965
0.9624583773838822,0.9926971321697176,0.7856908922840375,0.3820122878075391
0.8264629778277595,0.799451037357277,0.6558293108537327,0.06091427656809538
0.05479824167559855,0.04594267099698665,0.03229302659747191,0.06804236614899939
0.3283412694290746,0.3784022327642506,0.3023545194591861,0.29207389078064344
0.3794732867681887,0.351566255454224,0.16632234878488816,0.07637767116104285
0.0730578362417873,0.0829039290111561,0.12235235344269313,0.7829114821631876
0.4957820581330452,0.46269152616584885,0.3413894281547982,0.2894125053646873
0.7164543709659483,0.6815542213093202,0.5576225782569963,0.3901325131388069
0.3392646467254963,0.33072436124763593,0.29342244341387413,0.3113169262615593
0.4773397520475555,0.5347715422693312,0.8671532807929907,0.8606807348866121
0.6319837011105847,0.6421930056811362,0.466733760869829,0.34198684294417364
0.8815316118707415,0.8446844797264894,0.7163862115994561,0.2796308398855437
0.3106391497713048,0.4900153817617592,0.8041878581570927,0.8922235432187446
0.2348747690266464,0.09981088867404739,0.3992701461247634,0.57954843987511
0.7711885547905695,0.7338573264162467,0.45001314298133366,0.17864761761055523
0.5573037256544922,0.5779362546560965,0.45551840963889845,0.6264850098963884
0.4349765281949658,0.34667962962291127,0.26732605972210877,0.1429291986601472
0.5905803331697825,0.6709321303069296,0.5797672432672698,0.6373158414227378
0.30980941155576147,0.36380804302199815,0.8877148721076082,0.8893927442541485
